1.000000000000000000e+00,1.768138139920654439e-01,9.878501924244466048e-01,7.275273283924299506e-03,5.164413740366582961e-02,7.777840577711874204e-01,2.109551412504883650e-01,8.286407115040642785e-03,9.892865671527806271e-02,5.330728228262510311e-03,7.157614241015316514e-01,9.832453373493392768e-01,7.680597568046776402e-01,9.713157942081418125e-03,4.625921125705143022e-02,1.291898101046775049e-01,2.926962603407389646e-02,8.658821579738908980e-01,5.471248093132118351e-01,1.389493998313700296e-01,1.093464668955579783e-01,4.492288185629944586e-01,5.103117447865511067e-03,5.259522215456344588e-03,9.278155089880008033e-02,9.879723566072392549e-01,9.279344823856239006e-04,2.424027440480434545e-02,5.681989680954550176e-02,2.687506676790017979e-01,1.835587291730760712e-02,6.645697458219719245e-01,9.861939985195246061e-01,5.008238482223125176e-01,7.025705793182225323e-01,6.566977838823088130e-03,9.693918103407388465e-01,4.539714267379463437e-03,2.865202219842924967e-03,4.555101712718614970e-01,8.049410597579370608e-01,2.742038229041722855e-02,1.415660919565698839e-01,8.846638618910522833e-01,6.295672104746289355e-01,9.717101027460873786e-01,2.308339316154032206e-01,1.145215980699618163e-01,8.439947200568286012e-02,1.755270592405268684e-02,1.530230205941499888e-01,9.549436272353701849e-01,1.118485079258378367e-01,7.185789350277860255e-01,4.937657294388299034e-01,1.068748279344282348e-01,7.109993778154565236e-01,4.232895989968460393e-01,9.885805063904246071e-01,2.521364850533811541e-01,3.437893646209418397e-01,2.312324593901720488e-02,9.373441659776990953e-01,4.384564680138237046e-03
9.886335432068661389e-01,1.000000000000000000e+00,9.861451832677603502e-01,6.374725456104328274e-03,4.550326154219976743e-02,7.539427517977741466e-01,1.896594104271877301e-01,7.261614651817517932e-03,8.768515225281810210e-02,4.669747819098391678e-03,6.879356476883539129e-01,9.809066088570401742e-01,7.435191812983863446e-01,8.513431785977966862e-03,4.073114282803488861e-02,1.149457768118308520e-01,2.571710142814508798e-02,8.496658795068519066e-01,5.139996617775004495e-01,1.237822647001764198e-01,9.704647014654527171e-02,4.165787025132974275e-01,4.470232662083619898e-03,4.607330055803832668e-03,8.217296950153188395e-02,9.862842529895380350e-01,8.124299096831002608e-04,2.128478973441510005e-02,5.009609419731071711e-02,2.434204457927754139e-01,1.610599892002020916e-02,6.342930390507220961e-01,9.842602752156940360e-01,4.676075092640299968e-01,6.740415464315309135e-01,5.753596094028914573e-03,9.651877792777314724e-01,3.976423050971201849e-03,2.509162020269603381e-03,4.227539424772898680e-01,7.832012523817279970e-01,2.408673561859341755e-02,1.261551777773877447e-01,8.703785397611832897e-01,5.980420296075630304e-01,9.678139166605855825e-01,2.080606070114756068e-01,1.017059442681080700e-01,7.467040886516809750e-02,1.539973151284524354e-02,1.365633132360080659e-01,9.488598298011515775e-01,9.929844366457836469e-02,6.909098716463795142e-01,4.605855800244802456e-01,9.482325712219386027e-02,6.829139390452529934e-01,3.911857387833491684e-01,9.869766326588889083e-01,2.278841820606364865e-01,3.144277093886608809e-01,2.030112090637911995e-02,9.290605115150742943e-01,3.840450273132108971e-03
9.900319906602592646e-01,1.767631927106382839e-01,1.000000000000000000e+00,7.272761562832795977e-03,5.162710435747826232e-02,7.777239343201191035e-01,2.108972496129918328e-01,8.283549222158717931e-03,9.889765480929836594e-02,5.328884239749902968e-03,7.156906537116927147e-01,9.832396062455213137e-01,7.679977871179805016e-01,9.709812795991885209e-03,4.624386764074651240e-02,1.291506842860367654e-01,2.925974477295486056e-02,8.658417591884669529e-01,5.470386227141850188e-01,1.389077897563835706e-01,1.093125963471692358e-01,4.491427590598768838e-01,5.101351789943938883e-03,5.257702728102253351e-03,9.275227705997889094e-02,9.879682226427392022e-01,9.276120739231352675e-04,2.423204864082196403e-02,5.680125895938896441e-02,2.686823162199316606e-01,1.834960643164932834e-02,6.644922041171675842e-01,9.861892618682860379e-01,5.007368908033601462e-01,7.024978897359992480e-01,6.564709033161119853e-03,9.693814880618377705e-01,4.538142655489880474e-03,2.864208642345877909e-03,4.554239034532863717e-01,8.048864407641376228e-01,2.741110769500492220e-02,1.415238270754552996e-01,8.846283667022520891e-01,6.294860884497734954e-01,9.717005394624302905e-01,2.307721802174402814e-01,1.144863305572080131e-01,8.437259686945483561e-02,1.754670872931285777e-02,1.529779447724791130e-01,9.549286590078044368e-01,1.118139596561795873e-01,7.185085902615785391e-01,4.936787855160756355e-01,1.068416311465675839e-01,7.109279006107588339e-01,4.232046904359758610e-01,9.885765790333728154e-01,2.520709025053030072e-01,3.437108989320332153e-01,2.311539025097729752e-02,9.373237347552060283e-01,4.383046543271066839e-03
9.883546093587717296e-01,1.550331789564074192e-01,9.858060615600673371e-01,1.000000000000000000e+00,4.444982631330683664e-02,7.493645741384061809e-01,1.859187008640910688e-01,7.086929399367542133e-03,8.574289738431234431e-02,4.557126247050347946e-03,6.826462866211796543e-01,9.804418066175236701e-01,7.388142479620645187e-01,8.308884887728171242e-03,3.978358103992205713e-02,1.124741331732880406e-01,2.510968072394270320e-02,8.465061420710321416e-01,5.078711721637327869e-01,1.211466212027078049e-01,9.491843263486932081e-02,4.106303507161602750e-01,4.362401761760623456e-03,4.496207029744464165e-03,8.034205897300460142e-02,9.859484867617962500e-01,7.927622225887994128e-04,2.077982443771182741e-02,4.894178333018785881e-02,2.389320379861616661e-01,1.572192281104432474e-02,6.285853435194153072e-01,9.838757713406401928e-01,4.615068968009485850e-01,6.686301231208420237e-01,5.614982521014530263e-03,9.643542293104755414e-01,3.880457390067667753e-03,2.448519696042422613e-03,4.167804050555860007e-01,7.790078943080549490e-01,2.351689356643953469e-02,1.234761288608039742e-01,8.675862986613516181e-01,5.921323659280107732e-01,9.670411001626780800e-01,2.040483535350114674e-01,9.948699106741998310e-02,7.299336977734489917e-02,1.503224028240822234e-02,1.336970527790337926e-01,9.476565227927820079e-01,9.712633653006957912e-02,6.856478867456566872e-01,4.544983711522153080e-01,9.273896328494256325e-02,6.775793540838770390e-01,3.853604788268931713e-01,9.866575868300130336e-01,2.235975828953594147e-01,3.091650296606517911e-01,1.981901982665451936e-02,9.274269665511315486e-01,3.747753786234038313e-03
9.884259278184336361e-01,1.558490992156223720e-01,9.858927650065525405e-01,6.259785146393876537e-03,1.000000000000000000e+00,7.505300796262877050e-01,1.868612211913605603e-01,7.130797933424900224e-03,8.623136680052509440e-02,4.585407460485643218e-03,6.839912110123944622e-01,9.805606313794722473e-01,7.400117930870142580e-01,8.360253714160662680e-03,4.002168590615171745e-02,1.130960498751389237e-01,2.526227278621070993e-02,8.473119621854986461e-01,5.094244973913859553e-01,1.218099102319199073e-01,9.545371671577865258e-02,4.121353329749519179e-01,4.389479857110877882e-03,4.524111900906764919e-03,8.080247960619575676e-02,9.860343325313104534e-01,7.977007713647344929e-04,2.090666814974192697e-02,4.923188977226432977e-02,2.400640586348458949e-01,1.581839094576309446e-02,6.300352087059654105e-01,9.839740742493224834e-01,4.630518435943603017e-01,6.700057330742041906e-01,5.649791457458789960e-03,9.645672610385904733e-01,3.904555714613136552e-03,2.463747429480083080e-03,4.182919301343636653e-01,7.800760079089164023e-01,2.366004114101298225e-02,1.241503704415412995e-01,8.682986689948212211e-01,5.936325367156861654e-01,9.672386197181284118e-01,2.050596316823166121e-01,1.000451912498775547e-01,7.341503874134976126e-02,1.512454162132313359e-02,1.344185468261431260e-01,9.479639612280040817e-01,9.767272819775131565e-02,6.869859233262637366e-01,4.560397254991649385e-01,9.326322294773840837e-02,6.789356524012595262e-01,3.868336339270487256e-01,9.867391587177645196e-01,2.246783993909392818e-01,3.104940491782868794e-01,1.994011804686463343e-02,9.278441759529051369e-01,3.771031117864494416e-03
9.896867624187967172e-01,1.718134562936119714e-01,9.874260421024776413e-01,7.028588269984595988e-03,4.996874851798385753e-02,1.000000000000000000e+00,2.052299723273074139e-01,8.005713749582962779e-03,9.587438552406482573e-02,5.149635498344022795e-03,7.086402004012564149e-01,9.826632525908527427e-01,7.618127758191155507e-01,9.384592230291616266e-03,4.475027165471895385e-02,1.253312204520360407e-01,2.829843025021824485e-02,8.617957967665380581e-01,5.385027251163029272e-01,1.348444525639190816e-01,1.060084010196241516e-01,4.406483853461851119e-01,4.929718670902237879e-03,5.080836102934803943e-03,8.989812798198254518e-02,9.875524173034836428e-01,8.962764002497080468e-04,2.343192939256225418e-02,5.498633633287699357e-02,2.619777512523804863e-01,1.774018854780818819e-02,6.567809804181808930e-01,9.857128666052489274e-01,4.921385047400784751e-01,6.952595802038811224e-01,6.344155744278173574e-03,9.683439266018897262e-01,4.385374977804739997e-03,2.767634005942019165e-03,4.469071130383285295e-01,7.994280209283177729e-01,2.650887066033100550e-02,1.373961757040101095e-01,8.810711514899107755e-01,6.214286699174144113e-01,9.707391909941567310e-01,2.247229172389777763e-01,1.110452458922345786e-01,8.175306933914303076e-02,1.696349548507881597e-02,1.485740414712961310e-01,9.534248694177757111e-01,1.084433610944726400e-01,7.114998482157089965e-01,4.850838415236732870e-01,1.036034379392616611e-01,7.038082180826223944e-01,4.148314509265630945e-01,9.881815463405536626e-01,2.456416201237964780e-01,3.359942775629596867e-01,2.235129742235433467e-02,9.352723773374186367e-01,4.235477657945162407e-03
9.886916378225665269e-01,1.589649915164484950e-01,9.862158187096545792e-01,6.407638690435980312e-03,4.572890104290388419e-02,7.549029861147664722e-01,1.000000000000000000e+00,7.299073330871815729e-03,8.810065490142918176e-02,4.693899698206092409e-03,6.890472336964034161e-01,9.810034374264482437e-01,7.445063086604349900e-01,8.557292239266312689e-03,4.093413339778981253e-02,1.154741057551707389e-01,2.584728311543069146e-02,8.503267149100263156e-01,5.152942802815843049e-01,1.243455028185838224e-01,9.750159129916244338e-02,4.178389071479194361e-01,4.493357309621946044e-03,4.631160613060141332e-03,8.256471611654163378e-02,9.863541892289866553e-01,8.166481558956592340e-04,2.139302742126610729e-02,5.034330721301671224e-02,2.443762380156386804e-01,1.618833694865251527e-02,6.354944592018644256e-01,9.843403678073556762e-01,4.688980158731078096e-01,6.751792555947064844e-01,5.783321051900198670e-03,9.653615079991278991e-01,3.997003462751738678e-03,2.522167692071202501e-03,4.240192510977628948e-01,7.840800058766845826e-01,2.420886935522895828e-02,1.267276515847137464e-01,8.709621543110118713e-01,5.992873056699464795e-01,9.679749746145847045e-01,2.089158969260013210e-01,1.021804442817818848e-01,7.502931206633352279e-02,1.547851572188987078e-02,1.371756034151333514e-01,9.491107461598877748e-01,9.976295910275827239e-02,6.920156063506502919e-01,4.618735197317831997e-01,9.526905207551895904e-02,6.840351969468589921e-01,3.924207950600518968e-01,9.870430848518625400e-01,2.287974190371598882e-01,3.155460288733252794e-01,2.040446071403565279e-02,9.294013442234888567e-01,3.860329670472592394e-03
9.883562203901475884e-01,1.550515169625077405e-01,9.858080200967120899e-01,6.222106983996868179e-03,4.445577222002620316e-02,7.493908639387228954e-01,1.859398882209356008e-01,1.000000000000000000e+00,8.575387122155993247e-02,4.557761291836708896e-03,6.826766112187150348e-01,9.804444906525784376e-01,7.388412587379090679e-01,8.310038383187529076e-03,3.978892874947601715e-02,1.124881072803439463e-01,2.511310755466485134e-02,8.465243293146188508e-01,5.079061585206154916e-01,1.211615257090954967e-01,9.493045887130174831e-02,4.106642281947027739e-01,4.363009790228337785e-03,4.496833623663675818e-03,8.035240233270844745e-02,9.859504259261226977e-01,7.928731134355023477e-04,2.078267295063151651e-02,4.894829933125084687e-02,2.389574934216642799e-01,1.572408911676207582e-02,6.286180235386619186e-01,9.838779918705718996e-01,4.615416846449255095e-01,6.686611369611347166e-01,5.615764148583995453e-03,9.643590408405261494e-01,3.880998507311031378e-03,2.448861625092980075e-03,4.168144310864064228e-01,7.790319916139132328e-01,2.352010826671936325e-02,1.234912796925919376e-01,8.676023788113972346e-01,5.921661723552377188e-01,9.670455614077353435e-01,2.040710890399942135e-01,9.949953250926357740e-02,7.300284215590391312e-02,1.503431300910137471e-02,1.337132664265526794e-01,9.476634658883816842e-01,9.713861248592531306e-02,6.856780565902241831e-01,4.545330766263171451e-01,9.275074167923016977e-02,6.776099341940234888e-01,3.853936347754113867e-01,9.866594294598246551e-01,2.236218846493068235e-01,3.091949277277142305e-01,1.982173929788143274e-02,9.274363875259913348e-01,3.748276468021073757e-03
9.885032933704657188e-01,1.567438330754399867e-01,9.859868231350887857e-01,6.302134212222442779e-03,4.500528155212337594e-02,7.517983237628504956e-01,1.878943673277018445e-01,7.178997056448429594e-03,1.000000000000000000e+00,4.616481551189515441e-03,6.854559560579279731e-01,9.806895444705288067e-01,7.413150793111823456e-01,8.416692636807910147e-03,4.028318400403550770e-02,1.137784196915548190e-01,2.542988881956515304e-02,8.481877125209522639e-01,5.111200532409374553e-01,1.225375914965505797e-01,9.604116757898967238e-02,4.137801984436041969e-01,4.419232093052133208e-03,4.554772508547656577e-03,8.130786738530471069e-02,9.861274600584643002e-01,8.031272878731270798e-04,2.104600858333972174e-02,4.955046031957684172e-02,2.413040679569961600e-01,1.592437019339002294e-02,6.316153517150348007e-01,9.840807184320840006e-01,4.647392708104832182e-01,6.715041698743904330e-01,5.688037379242315457e-03,9.647984273979132164e-01,3.931034074691650351e-03,2.480479421077069757e-03,4.199438143331583051e-01,7.812378288399057791e-01,2.381728607367234254e-02,1.248900450226437808e-01,8.690726486907038861e-01,5.952682794130258470e-01,9.674529459674605647e-01,2.061678846124521958e-01,1.006577549583476949e-01,7.387793462028457991e-02,1.522594416987504799e-02,1.352099539014307295e-01,9.482976427988112356e-01,9.827235184948948654e-02,6.884431101930388319e-01,4.577233824378710847e-01,9.383859138269440292e-02,6.804128817627276282e-01,3.884442437233640577e-01,9.868276490259855205e-01,2.258625568241239279e-01,3.119485174988400056e-01,2.007314861124656624e-02,9.282971170359354263e-01,3.796607445281458427e-03
9.883515130313130781e-01,1.549979461700104755e-01,9.858022973475498718e-01,6.219578721296311653e-03,4.443840296734227063e-02,7.493140513020386528e-01,1.858779931097959970e-01,7.085036904389130710e-03,8.572181396302588907e-02,1.000000000000000000e+00,6.825880114400508791e-01,9.804366480435370290e-01,7.387623398036353706e-01,8.306668811429039970e-03,3.977330697699671402e-02,1.124472852075134449e-01,2.510309710849958562e-02,8.464711890616154477e-01,5.078039432233741879e-01,1.211179855915052173e-01,9.489532721104391999e-02,4.105652551584466625e-01,4.361233629462401423e-03,4.495003229801166830e-03,8.032218689693927660e-02,9.859447597817181386e-01,7.925491815925304320e-04,2.077435189413938746e-02,4.892926468926520750e-02,2.388831288141995413e-01,1.571776092789862328e-02,6.285225432816421431e-01,9.838715035930903907e-01,4.614400505857028101e-01,6.685705237544056212e-01,5.613480872777251197e-03,9.643449818640238425e-01,3.879417806498664748e-03,2.447862789209494933e-03,4.167150238903055137e-01,7.789615843708920240e-01,2.351071749929821084e-02,1.234470199637701937e-01,8.675553948864637155e-01,5.920674020734405518e-01,9.670325259316799871e-01,2.040046709643529577e-01,9.946289575945019279e-02,7.297517111975639070e-02,1.502825818339685246e-02,1.336659017917170289e-01,9.476431787077156388e-01,9.710275131115249370e-02,6.855899088841864719e-01,4.544316834050765030e-01,9.271633404835889769e-02,6.775205880025532146e-01,3.852967703471374961e-01,9.866540453835782598e-01,2.235508906590734646e-01,3.091075829238502659e-01,1.981379519915398013e-02,9.274088603263170860e-01,3.746749620547591784e-03
