1 0.6681714285714286 0.0319022470088264
2 0.5282171428571429 0.03286483635174892
3 0.5209142857142857 0.031220224125531205
4 0.5312228571428572 0.0313482489702517
5 0.5334742857142858 0.029834014514547223
6 0.47890285714285713 0.03256564576659037
7 0.4562971428571428 0.03375238966982673
8 0.6668457142857143 0.027180530369401757
9 0.655897142857143 0.03559801896044458
10 0.26336 0.0351691253350768
11 0.6664571428571429 0.026185306832298125
12 0.6718285714285714 0.028527064269369063
13 0.5143771428571429 0.032937824910101325
14 0.5328457142857144 0.03452565622752532
15 0.5458400000000001 0.0300442301405688
16 0.17237714285714284 0.04277796220987248
17 0.4482514285714286 0.029158228702190245
18 0.5708571428571427 0.038515064269369056
19 0.5608 0.03360532121608367
20 0.5400800000000001 0.033935362406015024
21 0.5755085714285715 0.034413499051977756
22 0.5427657142857143 0.027481852108532188
23 0.5456000000000001 0.03682634638770838
24 0.47321142857142856 0.030666995750245164
25 0.53728 0.03776306949983653
26 0.6147085714285714 0.03797411232428897
27 0.5871542857142857 0.04674539391958154
28 0.5579542857142856 0.029264387054592993
29 0.5341371428571429 0.032540290813991485
30 0.12832 0.04023951435109511
31 0.5295085714285714 0.028696931546256934
32 0.5496914285714285 0.031338307420725714
33 0.4769371428571429 0.030156748479895377
34 0.5281714285714285 0.035507052500817246
35 0.6705828571428571 0.02834549199084667
36 0.5499657142857142 0.03822919306963058
37 0.32777142857142855 0.028764022752533498
38 0.6685485714285715 0.027442511408957166
39 0.6669142857142858 0.03131303877084013
40 0.5327542857142857 0.03402489048708727
41 0.5287200000000001 0.03204251663942463
42 0.3285371428571429 0.02840101392611963
43 0.5846742857142857 0.03069832572736187
44 0.5206057142857143 0.028870269499836537
45 0.5347771428571428 0.03723895076822489
46 0.5653600000000001 0.032191413664596255
47 0.44533714285714293 0.03561284916639423
48 0.68048 0.03511796194834912
49 0.6764000000000001 0.030019911605099696
50 0.5171428571428571 0.032347113958810056
51 0.4589257142857142 0.03020239947695324
52 0.6628114285714286 0.033511526642693676
53 0.6986171428571428 0.0345814221641059
54 0.5158171428571428 0.043999554887218024
55 0.4623771428571429 0.030878877541680276
56 0.5263885714285714 0.03062847937234389
57 0.29622857142857134 0.03831453337692054
